Brd.bull_Jatsha,No_death_B.Swiss_pure,Calf_male_Jatsha,other livestock:Cat,Dry_ Mithun,Prod type:Cheese,assignment__id,livestock type:Jersey Pure,l_female_Equine,Milching_Jatsha,im_female_Pig,Milching_Doethra,l_female_Poultry,Calf_female_Zo,qty_prod_Chicken,No_death_Mithun,Milching_Jaba,Calf_female_Yanku,No.death_Cat,fish type:Cattla,Dry_Doethra,Heifer_ Karan_fries,prod yesNo,Calf_male_Jaba,Calf_y/n_Doeb,Calf_male_Yak,Prod type:Chugo,Calf_y/n_Mithun,beehives yesNo,Dry_Buffalo,Heifer_Jaba,Male progeny,meat yesNo,Calf_female_Nublang,Area,Heifer_Doeb,Did you or your household avail the AI services for your cattles?,livestock type:Yanku-Yankum,Dry_Yak,Milching_ Mithun,Brd.bull_ Karan_fries,livestock type:Jatsha-Jatsham.1,livestock type:Nublang-Thrabum,Bullock_Buffalo,Dry_Jatsha,Bullock_Brown_swiss_cross,Milching_Nublang,Calf_male_Zo,Bullock_Doethra,Bullock_Nublang,im_female_Sheep,Calf_y/n_Jatsha,Milching_Jersey_pure,No.death_Equine,livestock type:Brown Swiss Cross,Brd.bull_Jersey_cross,qty_processed_milk,qty_sold_milk,Brd.bull_Doethra,livestock type:Jaba.1,No_death_Buffalo,No.death_Sheep,Milching_Jersey_cross,fish type:Mrigal,No.death_Pig,Bullock_Jatsha,Heifer_Brown_swiss_cross,Calf_female_Jersey_cross,Calf_y/n_Brown_swiss_cross,Calf_male_Jersey_cross,qty_sold_butter,Calf_female_Doeb,Bullock_Jaba,qty_prod_Fish,Calf_female_Jersey_pure,Milching_ Karan_fries,No_death_Zo,Calf_female_ Karan_fries,im_male_Sheep,qty_prod_Yakmeat,fish type:Grass Carp,No_death_B.Swiss_cross,livestock type:Buffalo,qty_prod_milk,qty_consumed_milk,year,Dzongkhag
26.57,,22.16,62.94,91.98,40.45,84.63,,,384.48,76.69,350.11,,93.16,403.54,,214.02,62.21,34.06,79.34,73.49,69.67,No,36.18,Yes,6.93,26.56,Yes,Yes,,56.2,39.59,Yes,8.23,,33.74,20.88,,77.11,405.31,47.63,23.51,41.75,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,Yes,480.9,,62.87,,44.14,,4.79,54.12,,64.47,37.03,38.84,,64.18,26.9,14.08,Yes,,54.26,,,65.03,81.87,228.59,6.82,73.71,,,49.34,14.05,,103.22,18.0,38.59,Paro
,,22.16,,91.98,40.45,,,27.92,384.48,76.69,,,93.16,403.54,66.69,214.02,,,79.34,73.49,69.67,Yes,36.18,Yes,,26.56,No,No,90.84,56.2,39.59,No,8.23,68.77,,20.88,85.16,,405.31,47.63,23.51,41.75,17.47,,28.68,342.83,,92.95,,34.24,No,,78.83,62.87,86.45,44.14,83.82,,54.12,77.0,64.47,37.03,,,64.18,26.9,14.08,,,54.26,,73.23,65.03,81.87,,6.82,73.71,,,49.34,,93.58,103.22,,,Zhemgang
,5.21,22.16,62.94,91.98,40.45,,21.18,,384.48,,,89.34,93.16,403.54,66.69,214.02,62.21,34.06,,73.49,,Yes,,No,,26.56,Yes,No,,56.2,,Yes,8.23,68.77,,20.88,85.16,77.11,405.31,47.63,,,,1.74,28.68,342.83,5.37,92.95,,34.24,Yes,480.9,78.83,62.87,86.45,44.14,83.82,4.79,,77.0,64.47,,38.84,73.25,,,,Yes,91.02,,,73.23,65.03,81.87,228.59,6.82,73.71,3.44,488.43,49.34,14.05,93.58,,18.0,38.59,Sarpang
26.57,5.21,22.16,62.94,,40.45,84.63,21.18,,,76.69,,89.34,93.16,403.54,66.69,214.02,62.21,34.06,79.34,73.49,69.67,Yes,,Yes,6.93,26.56,No,No,,56.2,39.59,No,8.23,,33.74,,,77.11,405.31,47.63,,41.75,17.47,1.74,28.68,,5.37,92.95,72.53,34.24,No,480.9,78.83,,86.45,44.14,83.82,,54.12,77.0,64.47,,,73.25,,26.9,,No,,,6.25,,,81.87,228.59,6.82,73.71,3.44,488.43,49.34,,93.58,103.22,18.0,38.59,Bumthang
26.57,5.21,22.16,62.94,91.98,40.45,,21.18,27.92,,76.69,,,93.16,403.54,66.69,214.02,62.21,34.06,79.34,,69.67,Yes,36.18,No,,26.56,,Yes,90.84,,39.59,No,,68.77,33.74,,,,405.31,47.63,,41.75,17.47,1.74,28.68,342.83,,,,34.24,Yes,,78.83,,,44.14,83.82,4.79,,77.0,64.47,37.03,38.84,73.25,,,14.08,Yes,91.02,,,73.23,65.03,81.87,228.59,6.82,73.71,3.44,488.43,,14.05,,103.22,18.0,38.59,Wangdue Phodrang
26.57,5.21,22.16,62.94,,40.45,84.63,21.18,,384.48,76.69,350.11,89.34,93.16,403.54,66.69,,62.21,34.06,79.34,73.49,69.67,No,,Yes,6.93,,No,Yes,90.84,56.2,39.59,,8.23,68.77,,,85.16,77.11,405.31,,23.51,,17.47,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,,78.83,62.87,86.45,44.14,83.82,4.79,,,64.47,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,73.23,65.03,,228.59,,73.71,,488.43,49.34,,93.58,103.22,,38.59,Gasa
26.57,5.21,22.16,62.94,91.98,40.45,84.63,21.18,,384.48,76.69,350.11,89.34,,403.54,66.69,,62.21,,79.34,73.49,69.67,Yes,36.18,Yes,6.93,26.56,No,Yes,90.84,56.2,39.59,Yes,8.23,,33.74,,,77.11,405.31,47.63,,41.75,17.47,1.74,,342.83,5.37,,72.53,34.24,Yes,480.9,78.83,62.87,86.45,44.14,83.82,4.79,54.12,77.0,64.47,37.03,38.84,73.25,64.18,26.9,14.08,Yes,91.02,54.26,6.25,73.23,,81.87,228.59,6.82,,3.44,488.43,49.34,14.05,93.58,103.22,,,Trashiyangtse
,5.21,22.16,,91.98,40.45,84.63,21.18,,384.48,,,89.34,93.16,403.54,,214.02,62.21,,79.34,73.49,,No,36.18,No,6.93,,Yes,,,56.2,39.59,Yes,,68.77,33.74,20.88,,,405.31,,23.51,41.75,17.47,1.74,28.68,,5.37,92.95,72.53,34.24,,480.9,78.83,,,,83.82,4.79,54.12,,64.47,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,,65.03,81.87,228.59,6.82,73.71,3.44,488.43,49.34,,93.58,103.22,18.0,,Samtse
26.57,5.21,22.16,62.94,,40.45,84.63,21.18,27.92,384.48,76.69,350.11,89.34,,403.54,66.69,214.02,62.21,,,,69.67,Yes,36.18,Yes,6.93,,No,Yes,,,,Yes,8.23,68.77,33.74,20.88,85.16,77.11,,47.63,23.51,,17.47,1.74,28.68,342.83,,92.95,,34.24,Yes,480.9,78.83,62.87,,44.14,83.82,4.79,54.12,,64.47,37.03,38.84,73.25,,,14.08,No,91.02,54.26,6.25,73.23,65.03,81.87,,6.82,,3.44,,,14.05,,103.22,18.0,,Samtse
,5.21,22.16,62.94,91.98,,84.63,21.18,27.92,384.48,76.69,350.11,89.34,93.16,403.54,66.69,,,34.06,79.34,73.49,69.67,Yes,36.18,No,6.93,,Yes,No,,,39.59,Yes,8.23,68.77,33.74,20.88,85.16,77.11,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,,72.53,,No,480.9,78.83,62.87,86.45,,,,54.12,,64.47,37.03,38.84,,64.18,26.9,,No,91.02,54.26,6.25,,65.03,81.87,228.59,6.82,,3.44,,49.34,,93.58,103.22,18.0,38.59,Gasa
,5.21,,,91.98,,,21.18,27.92,384.48,76.69,,89.34,93.16,,66.69,214.02,62.21,34.06,79.34,,69.67,No,,,6.93,26.56,Yes,,90.84,56.2,39.59,No,8.23,68.77,33.74,20.88,,77.11,405.31,,23.51,41.75,17.47,1.74,28.68,342.83,,92.95,72.53,34.24,,480.9,78.83,,,44.14,83.82,4.79,54.12,77.0,,37.03,38.84,73.25,64.18,,14.08,Yes,,54.26,6.25,,65.03,,228.59,6.82,,3.44,488.43,49.34,14.05,93.58,,,,Gasa
26.57,,22.16,62.94,91.98,40.45,84.63,21.18,27.92,,76.69,350.11,,93.16,403.54,66.69,214.02,62.21,34.06,79.34,73.49,69.67,Yes,,No,6.93,,No,Yes,90.84,,39.59,No,,68.77,,20.88,,77.11,405.31,,23.51,41.75,17.47,1.74,28.68,,5.37,,72.53,,,480.9,78.83,62.87,86.45,,,,54.12,,,37.03,38.84,73.25,64.18,26.9,14.08,Yes,91.02,,,,65.03,,228.59,,,3.44,488.43,49.34,14.05,,103.22,,,Trashigang
26.57,5.21,,62.94,91.98,40.45,,21.18,27.92,384.48,,,,93.16,403.54,,,,,79.34,73.49,69.67,,36.18,No,,26.56,Yes,No,90.84,56.2,,,8.23,,33.74,20.88,85.16,,405.31,47.63,,41.75,17.47,,,342.83,5.37,,72.53,,No,480.9,,,,44.14,83.82,4.79,54.12,77.0,,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,73.23,,,228.59,6.82,73.71,,488.43,49.34,14.05,,103.22,,38.59,Mongar
26.57,5.21,,62.94,91.98,,84.63,21.18,27.92,384.48,76.69,350.11,89.34,93.16,403.54,66.69,,62.21,,79.34,73.49,69.67,Yes,,No,,26.56,Yes,No,90.84,,39.59,Yes,8.23,68.77,33.74,,85.16,77.11,405.31,47.63,23.51,41.75,17.47,,28.68,,5.37,92.95,72.53,34.24,,480.9,78.83,,86.45,,83.82,4.79,54.12,,,37.03,38.84,73.25,64.18,26.9,14.08,No,,54.26,6.25,,65.03,,228.59,6.82,73.71,,488.43,49.34,14.05,93.58,,18.0,,Thimphu
26.57,,,62.94,91.98,,,21.18,27.92,384.48,76.69,350.11,89.34,93.16,403.54,66.69,,62.21,,79.34,,69.67,Yes,36.18,,6.93,26.56,No,Yes,90.84,56.2,,Yes,,68.77,33.74,20.88,85.16,,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,,,,No,480.9,,62.87,86.45,44.14,83.82,4.79,54.12,,,37.03,38.84,73.25,64.18,26.9,,Yes,91.02,54.26,6.25,73.23,65.03,81.87,,6.82,73.71,,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Trashiyangtse
26.57,,22.16,,,40.45,84.63,21.18,27.92,384.48,76.69,350.11,,93.16,403.54,66.69,214.02,62.21,34.06,,73.49,,,36.18,Yes,6.93,26.56,Yes,Yes,,56.2,39.59,No,8.23,68.77,33.74,20.88,85.16,77.11,405.31,,,,17.47,,28.68,342.83,5.37,92.95,72.53,34.24,Yes,480.9,78.83,,86.45,44.14,83.82,,54.12,77.0,64.47,,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,73.23,65.03,81.87,228.59,6.82,,,488.43,,14.05,93.58,103.22,18.0,38.59,Trashiyangtse
,5.21,22.16,,,,84.63,21.18,,384.48,,350.11,89.34,93.16,403.54,66.69,214.02,62.21,,79.34,73.49,69.67,No,36.18,,6.93,,Yes,No,,,,No,,68.77,,20.88,85.16,77.11,405.31,47.63,23.51,41.75,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,Yes,480.9,78.83,62.87,86.45,44.14,83.82,4.79,54.12,77.0,,,,73.25,64.18,,,,91.02,54.26,6.25,73.23,65.03,81.87,228.59,6.82,73.71,,,49.34,,93.58,103.22,18.0,38.59,Zhemgang
,,22.16,62.94,91.98,40.45,84.63,21.18,27.92,,,350.11,89.34,93.16,403.54,66.69,,62.21,,79.34,73.49,69.67,Yes,,Yes,,26.56,No,No,90.84,56.2,39.59,Yes,8.23,68.77,33.74,20.88,85.16,,405.31,,,,17.47,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,480.9,,62.87,86.45,44.14,,,54.12,,64.47,37.03,38.84,73.25,,26.9,,No,91.02,54.26,6.25,,,81.87,,,73.71,3.44,488.43,49.34,,93.58,103.22,,38.59,Sarpang
26.57,,22.16,62.94,91.98,,84.63,21.18,27.92,,76.69,350.11,89.34,93.16,,66.69,214.02,62.21,34.06,79.34,73.49,69.67,Yes,36.18,,,26.56,Yes,,,,39.59,Yes,,,,20.88,85.16,,405.31,47.63,23.51,,17.47,1.74,28.68,342.83,5.37,,,34.24,No,480.9,78.83,62.87,86.45,44.14,,4.79,,77.0,64.47,37.03,,73.25,,26.9,14.08,No,,54.26,6.25,73.23,65.03,,228.59,6.82,,3.44,488.43,49.34,,,103.22,,,Samtse
,,22.16,62.94,91.98,,84.63,,27.92,,76.69,350.11,89.34,93.16,403.54,66.69,214.02,,34.06,79.34,73.49,,No,36.18,,6.93,26.56,Yes,,90.84,56.2,39.59,Yes,8.23,,,20.88,85.16,77.11,405.31,,23.51,,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,480.9,,62.87,86.45,,83.82,,54.12,,64.47,37.03,38.84,73.25,,26.9,,Yes,91.02,54.26,,73.23,,,228.59,6.82,73.71,3.44,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Tsirang
,5.21,22.16,62.94,91.98,40.45,84.63,,,384.48,,350.11,89.34,93.16,403.54,66.69,214.02,62.21,,79.34,73.49,69.67,,36.18,,6.93,26.56,Yes,No,,56.2,39.59,No,8.23,,33.74,,85.16,77.11,,,,41.75,17.47,1.74,28.68,342.83,,,,34.24,Yes,,78.83,,,,83.82,,54.12,77.0,64.47,37.03,,73.25,,26.9,,,,54.26,6.25,73.23,65.03,81.87,228.59,,73.71,3.44,,49.34,14.05,93.58,103.22,18.0,38.59,Paro
26.57,5.21,22.16,,91.98,40.45,84.63,21.18,27.92,384.48,76.69,350.11,89.34,,,66.69,214.02,62.21,34.06,79.34,73.49,,No,36.18,No,6.93,26.56,No,Yes,,56.2,,Yes,8.23,,,20.88,85.16,77.11,405.31,47.63,,41.75,17.47,1.74,,,5.37,,,34.24,Yes,480.9,78.83,62.87,86.45,44.14,,4.79,54.12,,,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,73.23,65.03,81.87,,6.82,73.71,3.44,488.43,49.34,,93.58,103.22,18.0,,Zhemgang
26.57,5.21,22.16,62.94,,40.45,,,27.92,384.48,76.69,350.11,89.34,93.16,403.54,66.69,214.02,62.21,34.06,79.34,,,No,,No,6.93,26.56,No,No,,56.2,39.59,Yes,8.23,68.77,33.74,20.88,85.16,77.11,405.31,47.63,23.51,,17.47,1.74,28.68,342.83,,92.95,72.53,,Yes,480.9,78.83,,86.45,,83.82,,54.12,77.0,,37.03,38.84,73.25,64.18,26.9,14.08,Yes,91.02,54.26,,,65.03,81.87,228.59,6.82,73.71,,,,14.05,,,18.0,38.59,Wangdue Phodrang
26.57,,22.16,62.94,91.98,40.45,84.63,,,384.48,76.69,,89.34,93.16,403.54,66.69,214.02,62.21,,79.34,73.49,69.67,No,36.18,No,6.93,26.56,No,Yes,90.84,56.2,39.59,No,8.23,68.77,,20.88,85.16,77.11,405.31,,23.51,41.75,17.47,1.74,28.68,342.83,5.37,92.95,72.53,,Yes,480.9,78.83,62.87,,,,4.79,54.12,77.0,,37.03,38.84,,64.18,26.9,14.08,Yes,91.02,54.26,6.25,,65.03,81.87,228.59,6.82,,3.44,,49.34,14.05,93.58,103.22,18.0,38.59,Samtse
26.57,5.21,22.16,62.94,91.98,,84.63,,27.92,384.48,,350.11,89.34,,,66.69,214.02,62.21,,,,69.67,No,,Yes,6.93,26.56,Yes,Yes,90.84,56.2,39.59,No,8.23,,,20.88,,77.11,405.31,,,41.75,,,28.68,342.83,,92.95,72.53,,,480.9,,62.87,,,83.82,4.79,54.12,77.0,64.47,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,,6.25,73.23,,,,6.82,,3.44,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Chhukha
26.57,5.21,,62.94,,40.45,84.63,21.18,27.92,384.48,,350.11,89.34,93.16,403.54,,214.02,,,79.34,73.49,69.67,Yes,36.18,Yes,6.93,26.56,Yes,Yes,90.84,56.2,39.59,Yes,,,33.74,20.88,85.16,77.11,405.31,47.63,,41.75,17.47,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,480.9,,,,44.14,,,54.12,,64.47,37.03,38.84,73.25,64.18,,14.08,,91.02,54.26,6.25,73.23,65.03,,,6.82,73.71,3.44,488.43,49.34,14.05,,,18.0,38.59,Mongar
,5.21,22.16,,,40.45,84.63,,,,76.69,350.11,89.34,,403.54,66.69,214.02,62.21,,79.34,73.49,69.67,No,36.18,Yes,6.93,,No,No,,56.2,39.59,Yes,,68.77,33.74,20.88,85.16,,405.31,47.63,23.51,,17.47,,28.68,342.83,,92.95,72.53,34.24,No,480.9,78.83,62.87,86.45,44.14,,4.79,54.12,77.0,64.47,37.03,,73.25,,,14.08,No,,,,73.23,65.03,81.87,,6.82,73.71,,488.43,,,93.58,103.22,18.0,38.59,Samtse
,5.21,22.16,,,,84.63,21.18,,384.48,76.69,,89.34,93.16,,,214.02,62.21,34.06,,,,,36.18,Yes,,26.56,No,No,,,39.59,No,8.23,,33.74,20.88,85.16,77.11,405.31,,23.51,41.75,17.47,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,480.9,78.83,,86.45,44.14,,4.79,54.12,,64.47,37.03,,73.25,,26.9,14.08,No,,,6.25,73.23,,81.87,228.59,6.82,,,488.43,49.34,,93.58,,18.0,38.59,Tsirang
26.57,5.21,,62.94,91.98,,,21.18,,384.48,,350.11,89.34,93.16,403.54,,,62.21,34.06,,,69.67,Yes,36.18,Yes,6.93,,Yes,No,90.84,,39.59,No,8.23,68.77,33.74,20.88,,77.11,405.31,47.63,23.51,41.75,17.47,,28.68,342.83,,,72.53,34.24,No,,78.83,62.87,86.45,44.14,,,,77.0,64.47,,,73.25,64.18,,14.08,,91.02,54.26,,73.23,65.03,81.87,228.59,,,3.44,488.43,49.34,,93.58,103.22,18.0,,Sarpang
26.57,5.21,22.16,,91.98,40.45,84.63,,27.92,384.48,76.69,350.11,89.34,,403.54,66.69,214.02,62.21,34.06,,73.49,69.67,Yes,36.18,No,6.93,,Yes,Yes,,56.2,39.59,Yes,8.23,,33.74,20.88,,,405.31,47.63,23.51,41.75,17.47,,28.68,,,92.95,72.53,,,480.9,,62.87,86.45,44.14,83.82,4.79,54.12,,,37.03,38.84,,,26.9,,No,91.02,54.26,,73.23,,,228.59,6.82,73.71,3.44,488.43,,14.05,,103.22,18.0,38.59,Tsirang
26.57,5.21,22.16,62.94,91.98,40.45,,,27.92,384.48,76.69,,,,403.54,66.69,214.02,62.21,,79.34,,69.67,Yes,36.18,Yes,,,Yes,No,90.84,56.2,39.59,Yes,8.23,68.77,33.74,,85.16,,405.31,47.63,23.51,,17.47,1.74,28.68,342.83,5.37,92.95,72.53,,No,480.9,78.83,,86.45,44.14,83.82,4.79,,,64.47,,,,,26.9,14.08,,91.02,54.26,6.25,,,,228.59,6.82,73.71,3.44,488.43,49.34,,,103.22,,,Tsirang
,5.21,,,91.98,40.45,84.63,21.18,27.92,384.48,,,89.34,,403.54,66.69,,62.21,,79.34,73.49,69.67,No,36.18,No,,26.56,No,No,90.84,56.2,,No,,68.77,,,85.16,,405.31,47.63,23.51,,17.47,1.74,28.68,342.83,5.37,,72.53,34.24,,480.9,,62.87,86.45,44.14,83.82,4.79,54.12,,64.47,37.03,38.84,73.25,64.18,26.9,14.08,Yes,91.02,54.26,6.25,73.23,65.03,81.87,228.59,,,3.44,488.43,49.34,,93.58,103.22,18.0,,Thimphu
26.57,5.21,22.16,62.94,91.98,,,21.18,,384.48,76.69,350.11,89.34,93.16,403.54,66.69,214.02,62.21,34.06,79.34,73.49,69.67,,,Yes,,26.56,Yes,No,,56.2,,Yes,8.23,,33.74,20.88,85.16,,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,,,34.24,No,480.9,78.83,,86.45,44.14,83.82,4.79,54.12,77.0,64.47,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,,73.23,65.03,81.87,228.59,,73.71,3.44,488.43,,14.05,93.58,103.22,,38.59,Punakha
26.57,5.21,22.16,62.94,91.98,40.45,84.63,21.18,27.92,,76.69,350.11,89.34,,403.54,,214.02,,34.06,79.34,73.49,69.67,No,36.18,No,6.93,26.56,Yes,Yes,90.84,56.2,,No,8.23,68.77,33.74,20.88,85.16,77.11,405.31,47.63,,41.75,17.47,1.74,28.68,342.83,,,72.53,,,480.9,78.83,62.87,,44.14,,4.79,54.12,77.0,64.47,37.03,38.84,73.25,64.18,,14.08,Yes,91.02,54.26,6.25,73.23,,81.87,,,73.71,,488.43,49.34,14.05,,103.22,,,Tsirang
26.57,,,,91.98,40.45,,21.18,,384.48,76.69,,89.34,,403.54,66.69,214.02,62.21,,79.34,73.49,69.67,No,36.18,Yes,,26.56,No,Yes,90.84,56.2,39.59,No,,68.77,33.74,20.88,85.16,77.11,405.31,47.63,,41.75,17.47,1.74,28.68,342.83,,,,34.24,,480.9,,62.87,86.45,44.14,83.82,4.79,54.12,,64.47,37.03,38.84,73.25,,26.9,14.08,No,91.02,54.26,,73.23,,81.87,228.59,6.82,73.71,3.44,488.43,,,,103.22,18.0,,Mongar
26.57,,22.16,62.94,91.98,40.45,84.63,,,384.48,76.69,350.11,89.34,93.16,403.54,66.69,,62.21,,79.34,,,Yes,36.18,,6.93,26.56,Yes,No,90.84,56.2,39.59,No,8.23,,33.74,20.88,85.16,77.11,405.31,,23.51,41.75,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,480.9,78.83,62.87,86.45,44.14,83.82,4.79,54.12,77.0,64.47,,38.84,,64.18,26.9,,No,91.02,,6.25,73.23,65.03,81.87,228.59,6.82,,3.44,,,,93.58,103.22,,,Trongsa
26.57,,22.16,62.94,91.98,40.45,84.63,21.18,27.92,384.48,,350.11,,93.16,403.54,66.69,214.02,62.21,,,,,No,36.18,Yes,6.93,,No,Yes,,,39.59,Yes,,68.77,33.74,20.88,,,,47.63,23.51,41.75,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,No,,,62.87,86.45,44.14,83.82,4.79,,77.0,64.47,,38.84,73.25,,26.9,,No,91.02,54.26,6.25,73.23,65.03,81.87,228.59,6.82,73.71,3.44,488.43,49.34,,,,18.0,38.59,Sarpang
26.57,,,62.94,91.98,40.45,,21.18,,384.48,76.69,350.11,89.34,93.16,403.54,,214.02,62.21,,,73.49,,Yes,36.18,,6.93,,Yes,No,90.84,56.2,39.59,No,,,,20.88,85.16,77.11,405.31,,23.51,41.75,,,28.68,,5.37,,72.53,34.24,Yes,480.9,78.83,,86.45,44.14,,4.79,,77.0,64.47,37.03,38.84,73.25,,,14.08,Yes,91.02,54.26,,73.23,65.03,81.87,228.59,6.82,73.71,3.44,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Samdrup Jongkhar
,5.21,,62.94,91.98,,84.63,,27.92,,76.69,350.11,89.34,93.16,403.54,,214.02,62.21,34.06,79.34,,69.67,Yes,36.18,,6.93,26.56,Yes,No,,56.2,,No,8.23,68.77,33.74,20.88,,77.11,405.31,,23.51,41.75,17.47,,,342.83,5.37,92.95,72.53,34.24,Yes,480.9,78.83,62.87,86.45,,83.82,,54.12,77.0,64.47,37.03,38.84,,64.18,,,Yes,91.02,,6.25,,65.03,81.87,228.59,6.82,73.71,,488.43,49.34,,93.58,103.22,,38.59,Mongar
26.57,5.21,22.16,,91.98,,84.63,,27.92,384.48,,,89.34,93.16,403.54,66.69,214.02,,,79.34,73.49,69.67,No,36.18,No,6.93,,,No,90.84,56.2,39.59,No,8.23,,33.74,20.88,85.16,77.11,,,23.51,41.75,17.47,,28.68,342.83,,,72.53,,,480.9,78.83,,86.45,,83.82,4.79,54.12,,64.47,37.03,38.84,73.25,64.18,26.9,,Yes,,54.26,6.25,73.23,65.03,81.87,,6.82,73.71,3.44,488.43,49.34,14.05,93.58,,18.0,,Zhemgang
26.57,5.21,22.16,62.94,91.98,,84.63,21.18,,,76.69,350.11,89.34,,,66.69,214.02,62.21,,79.34,,69.67,No,36.18,No,,26.56,No,,90.84,,,No,8.23,68.77,,20.88,,,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,92.95,72.53,,,480.9,78.83,62.87,86.45,44.14,83.82,,54.12,77.0,,37.03,38.84,73.25,64.18,,14.08,Yes,91.02,54.26,6.25,73.23,65.03,81.87,228.59,6.82,73.71,3.44,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Samtse
26.57,5.21,22.16,,,,,21.18,,384.48,76.69,350.11,89.34,93.16,403.54,66.69,214.02,62.21,34.06,,73.49,,No,,Yes,6.93,26.56,,Yes,,,39.59,No,8.23,68.77,,20.88,85.16,,405.31,,23.51,41.75,17.47,,,342.83,5.37,,,34.24,No,480.9,78.83,62.87,86.45,44.14,,4.79,54.12,77.0,,37.03,,73.25,,,14.08,No,91.02,,6.25,,,,228.59,6.82,73.71,,,49.34,,93.58,103.22,18.0,38.59,Sarpang
26.57,5.21,,,91.98,40.45,84.63,21.18,27.92,,76.69,,,93.16,403.54,66.69,214.02,62.21,,,,,Yes,36.18,,,,,Yes,90.84,,,Yes,8.23,68.77,33.74,20.88,,,405.31,47.63,23.51,41.75,,1.74,28.68,342.83,,,,34.24,Yes,480.9,78.83,,86.45,44.14,83.82,4.79,,77.0,64.47,37.03,38.84,,64.18,,,,91.02,,6.25,73.23,,81.87,228.59,6.82,73.71,3.44,,49.34,,93.58,,18.0,,Chhukha
26.57,,,62.94,91.98,40.45,,21.18,,,76.69,350.11,89.34,93.16,403.54,,214.02,62.21,,79.34,,69.67,,,No,,26.56,,No,90.84,,39.59,Yes,,68.77,33.74,,85.16,77.11,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,92.95,72.53,,No,480.9,78.83,,,44.14,83.82,4.79,54.12,77.0,64.47,37.03,38.84,,64.18,,14.08,Yes,91.02,54.26,6.25,,65.03,,228.59,,73.71,3.44,,49.34,,93.58,103.22,,38.59,Mongar
26.57,,22.16,62.94,91.98,40.45,84.63,21.18,27.92,384.48,76.69,350.11,,,403.54,66.69,214.02,62.21,34.06,79.34,,69.67,Yes,36.18,No,,,Yes,Yes,90.84,56.2,39.59,No,,,,20.88,,77.11,405.31,47.63,23.51,41.75,17.47,,,342.83,5.37,,72.53,34.24,No,480.9,78.83,62.87,86.45,44.14,83.82,,54.12,77.0,64.47,37.03,,73.25,64.18,,14.08,No,,54.26,,73.23,65.03,81.87,228.59,6.82,,,488.43,49.34,14.05,,103.22,18.0,38.59,Mongar
26.57,5.21,,62.94,91.98,,84.63,21.18,,384.48,,350.11,89.34,93.16,,66.69,214.02,,34.06,79.34,,,No,36.18,Yes,,26.56,Yes,No,90.84,56.2,39.59,Yes,8.23,68.77,33.74,,,,405.31,47.63,23.51,41.75,17.47,1.74,28.68,342.83,5.37,92.95,,,Yes,480.9,,62.87,,44.14,,4.79,54.12,77.0,64.47,37.03,38.84,73.25,,26.9,14.08,No,91.02,,6.25,73.23,65.03,81.87,,6.82,,3.44,488.43,,14.05,93.58,103.22,18.0,38.59,Lhuntse
26.57,,22.16,62.94,91.98,40.45,84.63,21.18,27.92,384.48,76.69,,89.34,93.16,,66.69,214.02,,34.06,,,69.67,No,,Yes,6.93,26.56,No,Yes,90.84,56.2,39.59,Yes,8.23,,33.74,20.88,85.16,77.11,405.31,47.63,23.51,41.75,,1.74,28.68,342.83,5.37,92.95,72.53,34.24,Yes,480.9,78.83,,,44.14,83.82,4.79,54.12,,,37.03,38.84,73.25,64.18,26.9,14.08,No,91.02,54.26,6.25,73.23,65.03,81.87,228.59,6.82,,3.44,488.43,49.34,14.05,93.58,103.22,18.0,38.59,Thimphu
